facility_id,position,productive_hours,productive_hours_per_patient
106301188,Fiscal Services Cost Centers,79960,1.26
106190197,Clerical & Other Administrative,89961,3.76
106454013,Clerical & Other Administrative,13699,10.51
106531059,Technician & Specialist,60517,2.67
106484044,Clerical & Other Administrative,0,0.0
106100899,Management & Supervision,212353,1.33
106361144,Aides & Orderlies,77689,3.14
106344021,Aides & Orderlies,0,0.0
106344035,Daily Cost Centers,130736,10.86
106130760,Other,24719,0.61
106370787,Clerical & Other Administrative,81133,2.45
106190305,Ambulatory Cost Centers,12410,0.46
106301205,Licensed Vocational Nurse,3031,0.01
106130760,Other,31926,0.69
106514001,Management & Supervision,0,0.0
106164029,Clerical & Other Administrative,567906,5.25
106370759,Fiscal Services Cost Centers,70475,1.09
106150775,Contracted Other,0,0.0
106150788,Registered Nurse,1006385,9.47
106361343,Ambulatory Cost Centers,266774,3.1
106124004,Licensed Vocational Nurse,0,0.0
106370977,Contracted Other,2364,0.02
106190432,Education Cost Centers,0,0.0
106190200,Aides & Orderlies,152612,1.89
106070924,Education Cost Centers,79574,0.89
106380865,Daily Cost Centers,1324765,4.65
106300032,Environmental & Food Services,156721,1.81
106390846,General Services Cost Centers,383023,5.68
106190522,Other,50978,0.75
106374055,Ancillary Cost Centers,8841,0.1
106070924,Contracted Registry Nursing,47629,0.57
106361458,Daily Cost Centers,21172,4.64
106094002,Contracted Other,0,0.0
106301340,Administrative Services Cost Centers,671198,4.54
106070924,Environmental & Food Services,246797,2.58
106390846,Registered Nurse,490492,8.62
106014050,Contracted Registry Nursing,43338,0.63
106364144,Other,8627,0.24
106014034,Contracted Other,0,0.0
106454013,Daily Cost Centers,25789,15.31
106220733,Contracted Registry Nursing,0,0.0
106150706,Education Cost Centers,0,0.0
106332172,Clerical & Other Administrative,27508,2.71
106361768,Other,0,0.0
106304460,Registered Nurse,0,0.0
106270875,Administrative Services Cost Centers,353989,5.31
106190148,Contracted Registry Nursing,55548,0.66
106430779,Daily Cost Centers,1109008,8.91
106420493,Environmental & Food Services,163993,1.53
106301781,Licensed Vocational Nurse,0,0.0
106230949,Licensed Vocational Nurse,5762,0.6
106190878,Other,144960,1.1
106481357,Other,0,0.0
106191225,Technician & Specialist,1022,0.06
106454012,Environmental & Food Services,25883,0.92
106190636,Daily Cost Centers,1202633,8.17
106190240,Aides & Orderlies,88995,1.68
106454012,Fiscal Services Cost Centers,5769,0.21
106440755,Administrative Services Cost Centers,245433,2.88
106190053,Ancillary Cost Centers,583721,7.37
106070990,Ancillary Cost Centers,309935,5.59
106400524,Registered Nurse,418637,10.74
106190196,General Services Cost Centers,85504,3.78
106381154,Education Cost Centers,147410,0.51
106105051,Aides & Orderlies,0,0.0
106121002,Other,37154,1.3
106191231,Contracted Registry Nursing,87946,0.72
106481094,Registered Nurse,300355,9.3
106090933,Administrative Services Cost Centers,283539,5.28
106301140,Aides & Orderlies,79193,2.9
106060870,Other,18908,2.03
106480989,Clerical & Other Administrative,0,0.0
106281266,Environmental & Food Services,0,0.0
106554011,Contracted Registry Nursing,2057,0.02
106404046,Ambulatory Cost Centers,0,0.0
106481015,Education Cost Centers,0,0.0
106350784,Management & Supervision,87200,0.88
106190081,Environmental & Food Services,158547,3.16
106201281,Technician & Specialist,215404,5.37
106364231,Education Cost Centers,326770,1.95
106130760,Administrative Services Cost Centers,132112,2.95
106190305,Ambulatory Cost Centers,11512,0.42
106190949,Administrative Services Cost Centers,185490,2.31
106304079,Management & Supervision,26973,1.77
106190766,Licensed Vocational Nurse,10491,0.53
106150736,Ambulatory Cost Centers,674085,7.74
106281047,General Services Cost Centers,269375,4.37
106370875,Daily Cost Centers,1176100,8.82
106370714,Clerical & Other Administrative,930288,4.95
106420522,Daily Cost Centers,17287,3.96
106191306,Other,201077,2.52
106490964,Technician & Specialist,90339,4.17
106521041,Ancillary Cost Centers,166992,7.75
106444013,Clerical & Other Administrative,140718,4.67
106190500,Administrative Services Cost Centers,88674,3.85
106160787,Ancillary Cost Centers,103835,6.65
106301297,Management & Supervision,56750,2.16
106190517,General Services Cost Centers,216259,2.73
106014226,Management & Supervision,8552,2.58
106531059,Fiscal Services Cost Centers,32840,1.52
106410804,Licensed Vocational Nurse,10339,0.31
106244027,Administrative Services Cost Centers,0,0.0
106244027,Daily Cost Centers,0,0.0
106540816,Administrative Services Cost Centers,135559,3.77
106190812,Administrative Services Cost Centers,251430,2.74
106070904,Technician & Specialist,294330,6.99
106190240,Registered Nurse,437674,8.25
106190541,Fiscal Services Cost Centers,20352,1.34
106540734,Ancillary Cost Centers,1154827,6.48
106190687,Ambulatory Cost Centers,234915,2.42
106250955,Technician & Specialist,0,0.0
106374049,Aides & Orderlies,180,0.02
106013687,Licensed Vocational Nurse,3364,0.51
106380929,Administrative Services Cost Centers,956345,3.97
106331152,Contracted Other,1915,0.02
106554011,Ancillary Cost Centers,453357,4.46
106390846,Environmental & Food Services,221665,3.89
106331216,General Services Cost Centers,88006,2.17
106190196,Ancillary Cost Centers,108070,4.77
106124004,Registered Nurse,0,0.0
106434153,Licensed Vocational Nurse,3530,0.04
106191227,Ancillary Cost Centers,1368016,8.45
106191014,Management & Supervision,0,0.0
106430705,General Services Cost Centers,252420,3.36
106084001,Licensed Vocational Nurse,19167,0.9
106301297,Daily Cost Centers,182648,7.17
106104047,Contracted Registry Nursing,5391,0.68
106190680,Environmental & Food Services,114542,1.24
106390923,Contracted Registry Nursing,12937,0.26
106150775,Daily Cost Centers,237773,10.25
106190468,Aides & Orderlies,175681,3.57
106160702,Education Cost Centers,0,0.0
106380929,Other,261663,1.04
106410806,Clerical & Other Administrative,0,0.0
106334564,Clerical & Other Administrative,35847,14.3
106190547,Contracted Registry Nursing,0,0.0
106440755,Clerical & Other Administrative,266293,3.23
106410852,Technician & Specialist,801405,5.92
106500967,Licensed Vocational Nurse,22345,0.17
106440755,Contracted Registry Nursing,5472,0.07
106370673,Environmental & Food Services,312977,2.22
106190766,Education Cost Centers,0,0.0
106331326,Technician & Specialist,130277,4.4
106130699,Contracted Registry Nursing,27285,0.46
106231013,Technician & Specialist,121065,7.01
106434138,Technician & Specialist,167063,6.79
106190500,Technician & Specialist,214788,9.65
106010782,Technician & Specialist,15659,1.5
106331326,Fiscal Services Cost Centers,44043,1.49
106370744,Ancillary Cost Centers,1569345,8.31
106150761,Aides & Orderlies,244833,3.02
106141338,Education Cost Centers,0,0.0
106190280,Education Cost Centers,0,0.0
106014207,Ambulatory Cost Centers,0,0.0
106190524,Contracted Other,0,0.0
106504038,Contracted Other,3380,0.48
106420514,Contracted Other,0,0.0
106190854,Clerical & Other Administrative,115588,2.55
106084001,Environmental & Food Services,72636,3.62
106190422,Registered Nurse,1341729,8.72
106040875,Management & Supervision,84196,2.02
106500852,Technician & Specialist,527151,3.79
106370787,Clerical & Other Administrative,87523,2.68
106420483,Management & Supervision,30389,1.25
106190449,Other,8566,0.15
106190017,Clerical & Other Administrative,168750,4.56
106474007,Ancillary Cost Centers,176997,15.28
106190323,Licensed Vocational Nurse,127619,0.9
106450936,General Services Cost Centers,95109,1.51
106410817,Daily Cost Centers,782009,5.7
106190148,Ambulatory Cost Centers,210299,2.58
106190568,Ambulatory Cost Centers,180620,1.54
106304426,Education Cost Centers,0,0.0
106190552,Contracted Other,13001,0.04
106370749,Contracted Other,0,0.0
106400683,Contracted Other,0,0.0
106190380,Administrative Services Cost Centers,56598,1.41
106540734,Technician & Specialist,1122956,5.65
106184008,Ambulatory Cost Centers,31244,2.79
106190462,Aides & Orderlies,69927,3.3
106491076,Daily Cost Centers,132536,4.83
106420491,Registered Nurse,168482,1.92
106361343,Management & Supervision,170542,1.67
106370749,Administrative Services Cost Centers,61910,1.49
106444012,Licensed Vocational Nurse,0,0.0
106474007,Ambulatory Cost Centers,151850,11.88
106480989,Licensed Vocational Nurse,35043,0.69
106190782,Daily Cost Centers,111888,6.62
106444012,Contracted Registry Nursing,0,0.0
106390923,Contracted Registry Nursing,8423,0.15
106334048,Contracted Registry Nursing,9049,0.47
106190878,Management & Supervision,195806,1.59
106190159,Fiscal Services Cost Centers,60359,2.78
106434153,Other,1304514,15.89
106190017,Ancillary Cost Centers,189835,4.58
106500967,General Services Cost Centers,120343,1.0
106164029,Environmental & Food Services,276469,2.55
106301279,Registered Nurse,1543082,11.48
106190081,Daily Cost Centers,336907,6.22
106491001,Fiscal Services Cost Centers,38982,1.84
106040962,Management & Supervision,193825,1.72
106190712,Aides & Orderlies,0,0.0
106150775,Other,0,0.0
106190315,Management & Supervision,120958,1.67
106190758,Management & Supervision,320273,2.57
106190782,Other,14516,0.92
106150706,Ambulatory Cost Centers,145299,3.06
106154160,General Services Cost Centers,4226,1.45
106491064,Fiscal Services Cost Centers,62349,0.76
106430883,Licensed Vocational Nurse,153735,0.73
106410806,Fiscal Services Cost Centers,19154,0.87
106394009,Administrative Services Cost Centers,551840,16.24
106344029,Clerical & Other Administrative,125823,3.47
106370875,Technician & Specialist,522786,3.95
106110889,Management & Supervision,22072,3.6
106400683,Ambulatory Cost Centers,0,0.0
106190681,Ancillary Cost Centers,25541,15.22
106040802,Technician & Specialist,38111,1.37
106191306,Education Cost Centers,3652,0.05
106190758,Ancillary Cost Centers,1130221,8.88
106190380,Contracted Registry Nursing,4115,0.1
106390923,Management & Supervision,136536,2.58
106220733,Registered Nurse,36266,0.81
106190053,Clerical & Other Administrative,272893,3.82
106311000,Daily Cost Centers,1071660,7.97
106341051,Ambulatory Cost Centers,448903,2.09
106301283,Ancillary Cost Centers,252439,7.58
106196404,Other,9952,0.11
106431506,Daily Cost Centers,1433624,27.56
106301258,Management & Supervision,101213,2.23
106404046,Administrative Services Cost Centers,0,0.0
106410852,Ancillary Cost Centers,991560,7.76
106410806,Technician & Specialist,0,0.0
106300225,Contracted Registry Nursing,47555,0.67
106190673,Contracted Other,2520,0.14
106010735,Technician & Specialist,173564,3.8
106196403,Daily Cost Centers,1457044,18.94
106070934,Contracted Other,9040,0.2
106450936,Fiscal Services Cost Centers,29976,0.47
106484001,Management & Supervision,26045,1.15
106560481,Clerical & Other Administrative,854381,8.57
106190382,General Services Cost Centers,127311,1.04
106190681,Daily Cost Centers,12891,7.68
106013687,General Services Cost Centers,0,0.0
106040875,Licensed Vocational Nurse,70031,1.56
106344029,Licensed Vocational Nurse,4172,0.11
106044006,Education Cost Centers,0,0.0
106010987,Contracted Other,23574,0.31
106364144,Fiscal Services Cost Centers,70016,2.03
106190232,Daily Cost Centers,251905,5.41
106050932,Contracted Registry Nursing,229,0.02
106171395,Fiscal Services Cost Centers,27643,1.4
106150722,Other,0,0.0
106190555,Administrative Services Cost Centers,2799926,7.27
106190240,Aides & Orderlies,116657,2.07
106190500,Aides & Orderlies,87073,3.91
106130760,Daily Cost Centers,311620,7.01
106340947,Aides & Orderlies,101690,0.89
106154147,Daily Cost Centers,29368,19.75
106014050,Aides & Orderlies,118026,1.74
106342344,Ambulatory Cost Centers,78023,1.84
106484044,Daily Cost Centers,149072,10.39
106014050,Administrative Services Cost Centers,163110,2.41
106380865,Management & Supervision,97641,0.32
106380857,Other,1622909,27.72
106380868,Contracted Registry Nursing,7501,0.62
106410852,Environmental & Food Services,344786,3.03
106370694,Clerical & Other Administrative,1083198,5.03
106070904,Registered Nurse,385951,8.25
106190468,Registered Nurse,247785,5.03
106194967,General Services Cost Centers,0,0.0
106301279,Ambulatory Cost Centers,1011711,7.54
106190392,Technician & Specialist,637885,7.85
106300032,Ancillary Cost Centers,362486,4.19
106154147,Other,0,0.0
106370673,Daily Cost Centers,1474106,10.46
106391010,Ambulatory Cost Centers,303364,5.32
106190854,Contracted Registry Nursing,3881,0.09
106100717,Ambulatory Cost Centers,1026737,3.15
106104089,Licensed Vocational Nurse,23309,4.93
106374094,Ancillary Cost Centers,35638,1.38
106574010,Administrative Services Cost Centers,42260,2.25
106331194,Registered Nurse,526356,6.67
106331326,Clerical & Other Administrative,103953,3.89
106281266,Other,0,0.0
106321016,Administrative Services Cost Centers,30966,1.25
106190470,Daily Cost Centers,1026885,7.72
106190854,Education Cost Centers,0,0.0
106342392,General Services Cost Centers,64375,3.0
106190298,Education Cost Centers,0,0.0
106301234,Administrative Services Cost Centers,56658,2.37
106370694,Contracted Other,9790,0.04
106150782,Education Cost Centers,0,0.0
106331194,Environmental & Food Services,32274,0.41
106540798,Management & Supervision,143157,1.85
106010967,Clerical & Other Administrative,271493,4.94
106260011,Education Cost Centers,0,0.0
106191216,Contracted Other,0,0.0
106364050,Management & Supervision,39937,1.17
106190196,General Services Cost Centers,79798,2.8
106190630,Ambulatory Cost Centers,363717,2.36
106300225,Contracted Other,25219,0.36
106010805,Licensed Vocational Nurse,28127,0.36
106410804,Other,924888,31.97
106361318,Contracted Other,35291,0.38
106070988,Technician & Specialist,1469295,12.28
106301127,General Services Cost Centers,58679,2.1
106190541,General Services Cost Centers,39825,4.18
106291023,Licensed Vocational Nurse,6932,0.17
106370694,Clerical & Other Administrative,1086728,5.04
106391010,Administrative Services Cost Centers,157928,2.89
106560508,Daily Cost Centers,263212,7.15
106121002,Education Cost Centers,0,0.0
106434138,Contracted Registry Nursing,1550,0.07
106320859,Clerical & Other Administrative,83594,1.44
106160702,Environmental & Food Services,20189,2.96
106100797,Contracted Other,954,0.06
106350784,Administrative Services Cost Centers,57921,0.63
106150706,Contracted Registry Nursing,20618,0.42
106391042,Environmental & Food Services,317528,2.67
106040802,Other,12586,0.57
106430779,Other,0,0.0
106190796,Contracted Registry Nursing,85533,0.39
106190661,Daily Cost Centers,475452,8.21
106150737,Ambulatory Cost Centers,37886,0.7
106370782,Ancillary Cost Centers,2516909,9.06
106344114,Environmental & Food Services,0,0.0
106190323,General Services Cost Centers,444661,3.14
106404046,Education Cost Centers,0,0.0
106410806,Fiscal Services Cost Centers,2026,0.11
106104047,Technician & Specialist,70365,8.79
106380868,Other,6890,0.57
106250955,Contracted Other,4298,0.33
106504038,Ambulatory Cost Centers,0,0.0
106370745,Aides & Orderlies,5875,0.1
106121080,Technician & Specialist,519981,9.11
106190470,Fiscal Services Cost Centers,187055,1.41
106380868,Other,7267,0.61
106240942,Environmental & Food Services,257274,3.19
106370714,Ancillary Cost Centers,1275539,7.69
106301317,Other,332300,3.1
106194981,Daily Cost Centers,34637,6.19
106190468,Environmental & Food Services,128954,2.77
106171049,General Services Cost Centers,72117,3.26
106504038,Environmental & Food Services,39116,9.01
106304159,Contracted Other,0,0.0
106190712,Contracted Registry Nursing,0,0.0
106281078,Other,16296,0.47
106070990,Contracted Registry Nursing,18950,0.33
106484001,Technician & Specialist,185849,8.21
