facility_id,position,productive_hours,productive_hours_per_patient
106370977,Contracted Other,2364,0.02
106392232,Contracted Other,3295,0.27
106014207,Education Cost Centers,0,0.0
106150788,Management & Supervision,157758,1.79
106190636,Clerical & Other Administrative,446810,2.84
106190196,Contracted Registry Nursing,5381,0.19
106500867,Clerical & Other Administrative,309795,2.02
106391042,Education Cost Centers,2176,0.02
106100717,Licensed Vocational Nurse,245778,0.8
106420483,Clerical & Other Administrative,59730,2.42
106110889,Licensed Vocational Nurse,17492,2.59
106190280,Environmental & Food Services,17098,0.68
106196405,Environmental & Food Services,0,0.0
106190529,Aides & Orderlies,393230,3.98
106431506,Other,1183856,26.95
106380857,Contracted Registry Nursing,18526,0.32
106190422,Registered Nurse,1355512,8.53
106191450,General Services Cost Centers,575660,11.22
106190857,Registered Nurse,21777,1.87
106342392,Daily Cost Centers,221165,6.03
106130699,Daily Cost Centers,356794,6.25
106361323,Administrative Services Cost Centers,172411,1.64
106400683,Education Cost Centers,0,0.0
106190137,Contracted Other,3978,0.13
106390923,Administrative Services Cost Centers,196711,3.82
106010937,Administrative Services Cost Centers,315884,3.58
106074039,Education Cost Centers,0,0.0
106300032,Contracted Registry Nursing,42981,0.51
106414018,Licensed Vocational Nurse,0,0.0
106344029,Contracted Other,10664,0.35
106191216,General Services Cost Centers,27677,3.02
106370977,Fiscal Services Cost Centers,55915,0.51
106380865,Daily Cost Centers,1317551,4.38
106481015,Management & Supervision,22284,0.96
106301357,Clerical & Other Administrative,24554,1.62
106160787,Licensed Vocational Nurse,67871,4.35
106190758,Technician & Specialist,827490,7.66
106380965,Administrative Services Cost Centers,160703,2.98
106190232,Technician & Specialist,185110,4.53
106270744,Technician & Specialist,703029,9.3
106331226,Other,2909,0.38
106070990,General Services Cost Centers,660722,11.33
106160702,Aides & Orderlies,18778,1.88
106420491,Ancillary Cost Centers,188419,2.15
106301127,Education Cost Centers,0,0.0
106121031,Licensed Vocational Nurse,9496,0.69
106370787,Clerical & Other Administrative,63756,2.1
106190883,Aides & Orderlies,69047,1.3
106370780,Education Cost Centers,0,0.0
106150722,Clerical & Other Administrative,353264,3.71
106304113,Aides & Orderlies,0,0.0
106370771,Registered Nurse,1267804,12.35
106184008,Fiscal Services Cost Centers,26754,2.39
106121080,Administrative Services Cost Centers,305303,5.35
106370744,Registered Nurse,2249121,11.9
106160702,Environmental & Food Services,20189,2.96
106171395,Ambulatory Cost Centers,124308,7.23
106481357,General Services Cost Centers,364601,6.06
106301097,Contracted Other,0,0.0
106361274,Ancillary Cost Centers,89885,3.12
106370749,Administrative Services Cost Centers,56489,1.38
106414018,Registered Nurse,29691,22.86
106454012,Registered Nurse,111327,3.97
106231396,Other,9654,0.35
106301258,Management & Supervision,101477,2.32
106301379,Management & Supervision,76216,1.76
106301379,Education Cost Centers,0,0.0
106190232,Licensed Vocational Nurse,64170,1.42
106540798,General Services Cost Centers,320549,4.15
106440755,Management & Supervision,213930,2.65
106190196,Clerical & Other Administrative,59363,2.49
106190680,Management & Supervision,124518,1.34
106090933,Education Cost Centers,0,0.0
106491076,Fiscal Services Cost Centers,38346,1.39
106410891,Contracted Registry Nursing,3148,0.07
106121002,Environmental & Food Services,287226,10.34
106361343,Education Cost Centers,0,0.0
106331164,Contracted Registry Nursing,12190,0.11
106150788,Licensed Vocational Nurse,16242,0.18
106410806,Ambulatory Cost Centers,0,0.0
106420522,Fiscal Services Cost Centers,7640,1.65
106430837,Technician & Specialist,575594,6.8
106560508,Registered Nurse,233697,6.24
106190197,Management & Supervision,106674,5.32
106141273,Licensed Vocational Nurse,9204,1.0
106105029,Contracted Registry Nursing,5191,0.3
106500939,Daily Cost Centers,1056942,8.32
106370689,Environmental & Food Services,9740,0.15
106190468,Licensed Vocational Nurse,103148,2.1
106334068,Registered Nurse,758126,9.12
106270777,Aides & Orderlies,68474,1.2
106361318,Management & Supervision,175671,1.91
106370652,Contracted Other,49,0.0
106314029,General Services Cost Centers,3150,0.73
106070924,Technician & Specialist,686521,7.19
106340951,Technician & Specialist,313623,2.33
106344011,Other,0,0.0
106430779,Other,5535,0.05
106331293,Other,52246,1.02
106331194,Aides & Orderlies,122854,1.49
106420514,Environmental & Food Services,432929,3.97
106190475,Management & Supervision,52496,1.8
106090793,General Services Cost Centers,253168,4.58
106050932,Contracted Registry Nursing,229,0.02
106430837,General Services Cost Centers,374173,4.42
106190125,Daily Cost Centers,744458,7.5
106331226,Registered Nurse,36653,4.84
106190766,Clerical & Other Administrative,127359,6.38
106331152,Administrative Services Cost Centers,157120,1.97
106070934,Administrative Services Cost Centers,129396,2.81
106013687,Management & Supervision,6806,1.02
106100899,Contracted Other,35060,0.22
106150736,Education Cost Centers,9810,0.12
106370744,Clerical & Other Administrative,626116,3.21
106010735,Daily Cost Centers,431073,4.48
106301357,Administrative Services Cost Centers,34510,2.28
106380865,Aides & Orderlies,284829,1.02
106301258,General Services Cost Centers,94371,2.0
106430905,Daily Cost Centers,2063070,8.81
106504038,Ancillary Cost Centers,138859,19.37
106301127,Education Cost Centers,0,0.0
106190525,Environmental & Food Services,56702,0.38
106370759,Management & Supervision,65600,1.02
106361274,Fiscal Services Cost Centers,19975,0.69
106124004,Registered Nurse,0,0.0
106361339,Ambulatory Cost Centers,174487,1.86
106010739,Ambulatory Cost Centers,241504,1.4
106270777,Clerical & Other Administrative,159161,2.79
106431506,Ancillary Cost Centers,105287,2.67
106304159,Clerical & Other Administrative,2932,0.25
106364121,Clerical & Other Administrative,0,0.0
106340947,Education Cost Centers,44495,0.42
106500852,Contracted Registry Nursing,29495,0.22
106190045,Fiscal Services Cost Centers,7081,0.73
106190449,Ancillary Cost Centers,147504,2.5
106150722,Ancillary Cost Centers,574775,6.18
106010858,Management & Supervision,0,0.0
106190708,Environmental & Food Services,59018,2.48
106560838,Licensed Vocational Nurse,8767,1.43
106374084,Contracted Other,326,0.08
106014050,Clerical & Other Administrative,423587,6.26
106301140,Environmental & Food Services,25950,0.94
106190159,Licensed Vocational Nurse,17903,0.87
106196168,Ancillary Cost Centers,1064408,10.4
106190400,Licensed Vocational Nurse,28569,0.18
106105029,Contracted Other,0,0.0
106371394,General Services Cost Centers,272978,4.88
106010887,Technician & Specialist,60718,3.24
106370694,Technician & Specialist,1375059,8.9
106331312,Environmental & Food Services,239748,1.87
106281266,Registered Nurse,0,0.0
106320986,Contracted Other,0,0.0
106301205,Environmental & Food Services,0,0.0
106281266,Aides & Orderlies,0,0.0
106361274,Licensed Vocational Nurse,70160,2.46
106190812,Contracted Other,21426,0.24
106310791,Contracted Other,2239,0.09
106190784,Management & Supervision,67379,3.21
106150775,Ambulatory Cost Centers,29984,1.11
106190525,Registered Nurse,1314127,8.34
106190240,Education Cost Centers,0,0.0
106331312,Contracted Other,88636,0.64
106560529,Other,56771,0.77
106321016,Ancillary Cost Centers,28246,1.09
106370875,Licensed Vocational Nurse,66706,0.5
106191227,Ancillary Cost Centers,1363579,7.66
106190159,Fiscal Services Cost Centers,62187,2.71
106104062,Ambulatory Cost Centers,8590,0.32
106560492,Environmental & Food Services,154895,1.59
106304079,Clerical & Other Administrative,23941,1.55
106190762,Daily Cost Centers,583389,7.36
106010967,Ambulatory Cost Centers,154925,2.97
106374084,Registered Nurse,46341,5.48
106150808,Education Cost Centers,0,0.0
106150788,Other,10296,0.1
106040802,Ambulatory Cost Centers,29301,1.33
106434220,Administrative Services Cost Centers,6541,1.96
106010776,Aides & Orderlies,94571,1.0
106410782,Education Cost Centers,38195,0.14
106454013,Aides & Orderlies,5741,4.33
106074097,Clerical & Other Administrative,0,0.0
106434220,Management & Supervision,7039,1.73
106014207,Contracted Registry Nursing,0,0.0
106190766,Licensed Vocational Nurse,19569,0.97
106190681,Contracted Other,0,0.0
106190196,General Services Cost Centers,71318,2.49
106301781,Fiscal Services Cost Centers,0,0.0
106121002,General Services Cost Centers,133444,5.83
106190796,Ambulatory Cost Centers,841869,3.61
106190529,Ancillary Cost Centers,660735,6.01
106560501,Technician & Specialist,95404,2.12
106270875,Administrative Services Cost Centers,367029,4.97
106301097,Fiscal Services Cost Centers,32590,2.53
106410817,Environmental & Food Services,224262,1.63
106400524,Ancillary Cost Centers,303352,9.46
106190305,Environmental & Food Services,43089,1.58
106190883,Contracted Registry Nursing,25967,0.5
106374055,Administrative Services Cost Centers,81282,0.81
106184008,General Services Cost Centers,54457,4.45
106420493,Other,70401,0.55
106430705,Licensed Vocational Nurse,3096,0.04
106084001,Administrative Services Cost Centers,82628,3.64
106334457,General Services Cost Centers,14208,2.93
106301097,Management & Supervision,38309,2.5
106190150,Education Cost Centers,0,0.0
106370977,Education Cost Centers,0,0.0
106560525,Registered Nurse,621711,13.94
106220733,Daily Cost Centers,85146,2.07
106100717,Environmental & Food Services,297049,0.91
106370875,Technician & Specialist,605182,4.54
106060870,Other,9257,0.89
106201281,Other,19891,0.4
106364144,Aides & Orderlies,68574,1.92
106074039,Contracted Registry Nursing,127,0.0
106361768,Registered Nurse,0,0.0
106210992,Education Cost Centers,0,0.0
106074097,Registered Nurse,768748,26.11
106244027,Administrative Services Cost Centers,0,0.0
106340913,Registered Nurse,3423437,25.37
106410804,Environmental & Food Services,0,0.0
106341051,Environmental & Food Services,410782,1.9
106370721,Management & Supervision,46203,2.64
106230949,Registered Nurse,103103,10.79
106514001,Other,0,0.0
106574010,Ancillary Cost Centers,289631,13.85
106331168,Contracted Other,70471,0.56
106334068,Daily Cost Centers,836884,8.87
106560473,Contracted Registry Nursing,33596,0.44
106190784,Management & Supervision,73181,4.87
106500939,Licensed Vocational Nurse,17830,0.13
106430905,Administrative Services Cost Centers,1179196,5.03
106040875,Environmental & Food Services,30164,0.68
106010735,Licensed Vocational Nurse,22323,0.41
106244027,Fiscal Services Cost Centers,0,0.0
106090793,Contracted Registry Nursing,7714,0.13
106481015,Ancillary Cost Centers,1732,0.07
106484044,General Services Cost Centers,268260,18.13
106390923,Technician & Specialist,508420,8.64
106191216,Fiscal Services Cost Centers,77189,2.63
106190475,Registered Nurse,129270,7.16
106370714,Ancillary Cost Centers,1307843,7.69
106190434,Management & Supervision,1844,0.05
106104023,Management & Supervision,35195,1.67
106394009,Contracted Other,2751,0.07
106196403,Licensed Vocational Nurse,27528,0.38
106190298,Contracted Registry Nursing,18335,0.57
106540816,Administrative Services Cost Centers,103111,2.64
106430779,Technician & Specialist,573640,4.93
106560529,Daily Cost Centers,609514,7.61
106440755,Aides & Orderlies,132478,1.59
106364121,Management & Supervision,345049,24.42
106450936,Fiscal Services Cost Centers,47644,0.64
106070904,Licensed Vocational Nurse,18250,0.39
106190434,Ancillary Cost Centers,298901,6.49
106190232,Registered Nurse,72047,1.6
106191216,Clerical & Other Administrative,56319,6.14
106371394,Ambulatory Cost Centers,138971,2.37
106150808,Contracted Other,4879,0.1
106334025,Technician & Specialist,0,0.0
106190949,Daily Cost Centers,796191,10.16
106361370,Registered Nurse,275136,9.02
106270744,Management & Supervision,73415,0.96
106150782,General Services Cost Centers,126003,5.95
106105051,Registered Nurse,0,0.0
106164029,Aides & Orderlies,170003,1.62
106380857,Education Cost Centers,0,0.0
106531059,Administrative Services Cost Centers,34703,1.6
106400480,Contracted Other,22487,0.87
106394003,Aides & Orderlies,0,0.0
106504038,Other,15464,3.56
106361308,Environmental & Food Services,185782,2.2
106370694,Contracted Other,28010,0.18
106420493,Aides & Orderlies,209511,1.85
106211006,Environmental & Food Services,156591,2.48
106105051,Education Cost Centers,0,0.0
106250955,Management & Supervision,18148,1.43
106150788,General Services Cost Centers,740454,7.0
106190243,Aides & Orderlies,167386,2.73
106105051,Technician & Specialist,0,0.0
106491064,Ambulatory Cost Centers,287504,3.65
106364014,Ancillary Cost Centers,13096,0.36
106190382,Contracted Registry Nursing,44777,0.37
106342344,Contracted Registry Nursing,13963,0.33
106105051,General Services Cost Centers,0,0.0
106105029,Contracted Other,1463,0.1
106400466,Fiscal Services Cost Centers,32482,1.46
106330120,Ancillary Cost Centers,0,0.0
106560473,Registered Nurse,849790,11.68
106361223,Technician & Specialist,0,0.0
106121080,Licensed Vocational Nurse,1927,0.03
106430883,Ambulatory Cost Centers,2075867,9.85
106094002,Contracted Registry Nursing,0,0.0
106331164,Registered Nurse,912659,8.68
106370744,Clerical & Other Administrative,668091,3.54
106190631,Environmental & Food Services,320367,2.44
106491267,Licensed Vocational Nurse,0,0.0
106100899,Technician & Specialist,1197519,7.2
106361266,Technician & Specialist,39496,1.33
106190432,Licensed Vocational Nurse,13238,0.33
106361308,Contracted Registry Nursing,27655,0.32
106301155,Education Cost Centers,0,0.0
106364050,Management & Supervision,32060,1.11
106010856,Registered Nurse,196919,2.81
106370875,Daily Cost Centers,1176100,8.82
106211006,Contracted Other,29194,0.43
106400683,Contracted Registry Nursing,0,0.0
106392232,Licensed Vocational Nurse,40552,3.42
106190758,Contracted Other,40427,0.32
106491338,Environmental & Food Services,27355,3.42
106014226,Ambulatory Cost Centers,0,0.0
106304113,Ambulatory Cost Centers,0,0.0
106541123,Clerical & Other Administrative,0,0.0
106334457,Clerical & Other Administrative,6207,1.51
106190315,Fiscal Services Cost Centers,97481,1.32
106190522,Environmental & Food Services,173333,2.35
106281047,Other,12708,0.2
106190110,Technician & Specialist,374206,5.25
106500967,Clerical & Other Administrative,110709,0.92
106190859,Ambulatory Cost Centers,74830,1.41
106141273,Ancillary Cost Centers,158978,17.35
106190305,Fiscal Services Cost Centers,14464,0.53
106434153,Daily Cost Centers,1405122,16.65
106480989,Contracted Other,0,0.0
106034002,Daily Cost Centers,105925,6.88
106190256,Other,0,0.0
106190708,Environmental & Food Services,65949,2.48
106331152,Education Cost Centers,0,0.0
106190045,Other,2600,0.29
106190240,General Services Cost Centers,75226,1.39
106364014,Aides & Orderlies,78740,2.02
106370875,Management & Supervision,84672,0.64
106362041,Clerical & Other Administrative,178496,2.09
106484044,Aides & Orderlies,30938,2.16
106331293,Aides & Orderlies,81485,1.67
106190630,Management & Supervision,395793,2.72
106361458,Education Cost Centers,0,0.0
106191306,Daily Cost Centers,804139,10.07
106370782,Technician & Specialist,2150356,7.74
106361768,Contracted Other,0,0.0
106105051,Administrative Services Cost Centers,0,0.0
106190382,Registered Nurse,718236,6.15
106331326,Fiscal Services Cost Centers,48109,1.71
106344114,Registered Nurse,0,0.0
106331226,Ancillary Cost Centers,2813,0.39
106340950,Clerical & Other Administrative,443204,3.46
106370705,Other,0,0.0
106361768,Management & Supervision,0,0.0
106364050,Daily Cost Centers,182342,5.36
106340947,Administrative Services Cost Centers,250499,2.36
106361274,Other,0,0.0
106334589,Administrative Services Cost Centers,95210,2.65
106010967,Management & Supervision,107850,2.87
