facility_id,position,productive_hours,productive_hours_per_patient
106390923,Ambulatory Cost Centers,343745,7.01
106281266,Education Cost Centers,0,0.0
106334457,Fiscal Services Cost Centers,2704,0.58
106400548,General Services Cost Centers,63436,1.88
106190081,Ancillary Cost Centers,256504,4.99
106191014,Registered Nurse,0,0.0
106564121,Clerical & Other Administrative,29978,6.73
106010735,Management & Supervision,61750,1.35
106380939,Aides & Orderlies,188174,0.87
106370730,Contracted Registry Nursing,144852,1.47
106194981,Management & Supervision,4349,0.76
106191216,General Services Cost Centers,115265,3.93
106331326,Fiscal Services Cost Centers,53412,2.05
106341006,Education Cost Centers,562966,2.36
106124004,Environmental & Food Services,0,0.0
106430705,Environmental & Food Services,131334,1.63
106190053,Clerical & Other Administrative,283292,3.64
106380868,Fiscal Services Cost Centers,26809,2.2
106130699,Environmental & Food Services,141808,2.48
106494019,Contracted Other,1142,0.04
106390846,Clerical & Other Administrative,291255,4.32
106370705,Contracted Other,1007,0.02
106330120,Education Cost Centers,0,0.0
106121080,Environmental & Food Services,209845,3.79
106301098,Education Cost Centers,0,0.0
106361343,Clerical & Other Administrative,401202,3.89
106370875,Contracted Other,17919,0.14
106196035,Technician & Specialist,0,0.0
106150737,Contracted Registry Nursing,2858,0.05
106391042,Management & Supervision,319697,2.65
106150737,Education Cost Centers,0,0.0
106190462,Contracted Registry Nursing,0,0.0
106090933,Contracted Other,31585,0.57
106190534,Contracted Other,2258,0.05
106370714,Aides & Orderlies,341017,2.06
106301357,Contracted Other,0,0.0
106304426,Contracted Other,0,0.0
106301098,Fiscal Services Cost Centers,130432,1.75
106171049,Ancillary Cost Centers,123631,6.23
106394003,Daily Cost Centers,0,0.0
106190680,Contracted Other,14691,0.16
106010937,Contracted Registry Nursing,171883,1.82
106514001,General Services Cost Centers,0,0.0
106074097,Ancillary Cost Centers,130597,5.46
106010735,Licensed Vocational Nurse,22323,0.41
106500939,Contracted Other,11104,0.08
106291023,Other,40012,0.92
106491267,Licensed Vocational Nurse,0,0.0
106500867,Other,183849,1.2
106270744,Fiscal Services Cost Centers,247113,3.22
106190431,Ancillary Cost Centers,376185,7.24
106190782,Education Cost Centers,0,0.0
106400480,Aides & Orderlies,458,0.02
106014226,Technician & Specialist,9488,2.86
106150775,Clerical & Other Administrative,102395,4.41
106560529,Daily Cost Centers,710462,9.58
106500967,Contracted Registry Nursing,27990,0.24
106410852,Ancillary Cost Centers,815507,7.18
106301175,Aides & Orderlies,192726,1.67
106394009,Contracted Registry Nursing,10203,0.29
106190352,Ancillary Cost Centers,112297,4.96
106190184,Other,86078,1.26
106190754,Technician & Specialist,767952,6.04
106301566,Ancillary Cost Centers,484600,10.13
106444012,Administrative Services Cost Centers,30919,2.78
106361105,Licensed Vocational Nurse,20327,1.28
106190280,Aides & Orderlies,85920,3.36
106320986,Aides & Orderlies,11101,1.87
106010937,Other,123930,1.2
106560508,Technician & Specialist,176925,4.7
106105051,Ambulatory Cost Centers,0,0.0
106540734,Contracted Registry Nursing,14246,0.08
106301234,Clerical & Other Administrative,42889,1.79
106190878,Daily Cost Centers,1017911,7.97
106270777,Ambulatory Cost Centers,214638,3.22
106430779,General Services Cost Centers,377968,3.04
106071018,Clerical & Other Administrative,182435,2.87
106301234,Daily Cost Centers,234391,9.8
106380939,Education Cost Centers,455736,2.08
106514030,Clerical & Other Administrative,9580,9.33
106494019,Clerical & Other Administrative,0,0.0
106380868,General Services Cost Centers,33131,3.09
106190796,Registered Nurse,3169883,13.59
106070990,Contracted Other,19485,0.33
106084001,Contracted Other,0,0.0
106160702,Technician & Specialist,35003,4.1
106281266,Ancillary Cost Centers,0,0.0
106141273,Clerical & Other Administrative,139076,17.57
106301127,Ambulatory Cost Centers,0,0.0
106430705,Technician & Specialist,373500,4.65
106474007,Contracted Registry Nursing,0,0.0
106190243,Technician & Specialist,496616,7.51
106481357,Other,0,0.0
106014207,Licensed Vocational Nurse,18932,2.43
106171049,Ancillary Cost Centers,124693,5.73
106190150,Ancillary Cost Centers,254920,4.69
106194010,Education Cost Centers,0,0.0
106190197,Clerical & Other Administrative,100471,4.96
106190198,Contracted Other,4197,0.07
106190470,Licensed Vocational Nurse,28535,0.21
106364050,Education Cost Centers,0,0.0
106191225,Daily Cost Centers,29022,1.58
106380939,Clerical & Other Administrative,898407,4.54
106104047,Education Cost Centers,0,0.0
106490964,Technician & Specialist,90339,4.17
106190517,Contracted Registry Nursing,32808,0.41
106370714,Environmental & Food Services,78700,0.42
106400524,Clerical & Other Administrative,172127,5.37
106424002,Fiscal Services Cost Centers,0,0.0
106150775,Management & Supervision,50382,1.86
106440755,Contracted Other,19157,0.23
106490919,Daily Cost Centers,295557,7.56
106450936,Licensed Vocational Nurse,26345,0.35
106214034,Contracted Other,16026,1.19
106331288,Technician & Specialist,57696,6.14
106400683,Ambulatory Cost Centers,0,0.0
106244027,Education Cost Centers,0,0.0
106190422,Administrative Services Cost Centers,428351,2.78
106281266,Contracted Registry Nursing,0,0.0
106194967,Aides & Orderlies,7784,1.63
106484001,Contracted Other,809,0.04
106190524,Contracted Other,28335,0.51
106194010,Administrative Services Cost Centers,8517,0.23
106564121,Clerical & Other Administrative,29201,5.93
106250955,General Services Cost Centers,24335,1.85
106034002,Aides & Orderlies,15047,0.94
106014050,Clerical & Other Administrative,423587,6.26
106481094,Daily Cost Centers,242179,7.5
106560501,Fiscal Services Cost Centers,0,0.0
106394009,Environmental & Food Services,0,0.0
106190053,Contracted Registry Nursing,31163,0.4
106141273,Management & Supervision,69298,7.75
106540816,Aides & Orderlies,75581,1.94
106361246,Ambulatory Cost Centers,1650656,5.77
106190385,Ambulatory Cost Centers,196093,1.69
106331293,Other,31545,0.67
106394003,Environmental & Food Services,0,0.0
106190429,Contracted Other,547,0.0
106391010,Aides & Orderlies,226951,3.97
106196168,Management & Supervision,229740,2.22
106190687,Aides & Orderlies,426248,4.43
106361246,Daily Cost Centers,5839280,20.68
106105029,Clerical & Other Administrative,115926,8.62
106190110,Other,11962,0.17
106380865,Environmental & Food Services,173172,0.58
106481015,Contracted Registry Nursing,0,0.0
106190053,Clerical & Other Administrative,283292,3.64
106361308,Registered Nurse,673797,7.99
106364188,Other,1776,0.08
106310791,General Services Cost Centers,117638,4.85
106370755,Aides & Orderlies,0,0.0
106304079,Education Cost Centers,0,0.0
106070924,Aides & Orderlies,192094,2.14
106070934,Fiscal Services Cost Centers,57273,1.25
106364121,General Services Cost Centers,46403,2.83
106230949,Daily Cost Centers,88039,9.18
106481094,Education Cost Centers,0,0.0
106270744,Aides & Orderlies,231797,3.07
106364188,Education Cost Centers,0,0.0
106481094,Technician & Specialist,205923,6.5
106380939,Daily Cost Centers,1698534,7.89
106380865,Registered Nurse,332475,1.16
106190762,Contracted Other,2353,0.03
106410782,Technician & Specialist,336302,1.23
106190159,Environmental & Food Services,76620,3.34
106190197,Technician & Specialist,42644,3.18
106380842,Technician & Specialist,23566,0.15
106150737,Ambulatory Cost Centers,37886,0.7
106331226,Ancillary Cost Centers,715,0.09
106391042,Other,329876,2.84
106190758,Fiscal Services Cost Centers,113753,1.05
106171395,Ancillary Cost Centers,141230,7.13
106190430,General Services Cost Centers,444438,8.59
106190184,Ancillary Cost Centers,2563,0.04
106190240,General Services Cost Centers,80924,1.43
106190681,Contracted Registry Nursing,0,0.0
106034002,Ancillary Cost Centers,141932,8.56
106434040,Contracted Registry Nursing,69862,0.68
106500967,Technician & Specialist,266398,2.1
106150775,Ancillary Cost Centers,51475,1.68
106171049,Administrative Services Cost Centers,48985,2.47
106190517,Ambulatory Cost Centers,127027,1.6
106150782,Management & Supervision,66659,2.84
106320986,Other,3338,0.56
106342344,Other,1073256,27.73
106301248,Fiscal Services Cost Centers,94597,1.37
106244027,Contracted Other,0,0.0
106334457,General Services Cost Centers,14208,2.93
106484028,Other,0,0.0
106150775,Registered Nurse,96180,4.91
106190859,Clerical & Other Administrative,100167,1.86
106374055,Education Cost Centers,0,0.0
106564121,Administrative Services Cost Centers,17023,3.46
106400466,Daily Cost Centers,102696,9.62
106190429,General Services Cost Centers,1159916,9.19
106370673,Administrative Services Cost Centers,594003,4.22
106374024,Licensed Vocational Nurse,27007,0.91
106301155,Ancillary Cost Centers,67222,1.67
106371394,Education Cost Centers,0,0.0
106191014,Contracted Registry Nursing,0,0.0
106220733,Education Cost Centers,0,0.0
106190125,Contracted Other,32188,0.32
106370652,Licensed Vocational Nurse,6476,0.11
106244027,Ambulatory Cost Centers,0,0.0
106191216,Aides & Orderlies,14431,1.57
106270744,Contracted Registry Nursing,27275,0.36
106196405,Contracted Other,4905,0.08
106190150,Other,187708,3.95
106410782,General Services Cost Centers,258182,0.95
106374084,Other,9455,2.24
106196403,Management & Supervision,2767,0.04
106361323,Licensed Vocational Nurse,139933,1.33
106430905,Licensed Vocational Nurse,24741,0.11
106190958,Environmental & Food Services,0,0.0
106301258,Ambulatory Cost Centers,47043,1.0
106190636,Management & Supervision,353844,2.3
106364121,Environmental & Food Services,0,0.0
106361223,Contracted Other,382,0.0
106171049,Registered Nurse,105885,4.78
106150706,Administrative Services Cost Centers,124950,2.66
106370759,Education Cost Centers,0,0.0
106364014,Daily Cost Centers,212503,5.8
106430905,Contracted Registry Nursing,134724,0.58
106191231,Education Cost Centers,0,0.0
106380965,Contracted Registry Nursing,13133,0.24
106301155,Technician & Specialist,154936,3.65
106210993,General Services Cost Centers,28473,1.39
106380865,Contracted Other,14817,0.05
106190687,Contracted Other,95437,0.99
106361339,Ambulatory Cost Centers,206879,2.32
106190517,Ambulatory Cost Centers,131870,1.67
106331226,Contracted Other,0,0.0
106500967,Other,15308,0.12
106361144,Ancillary Cost Centers,208226,8.34
106105029,Daily Cost Centers,160364,11.36
106160787,Ambulatory Cost Centers,912268,27.14
106190534,Ancillary Cost Centers,301441,7.06
106334048,Fiscal Services Cost Centers,0,0.0
106554011,Ambulatory Cost Centers,549290,5.4
106380857,Technician & Specialist,142719,2.83
106060870,General Services Cost Centers,52300,5.62
106301357,Technician & Specialist,114398,7.55
106394009,Management & Supervision,0,0.0
106010805,Other,66114,0.83
106010776,Ambulatory Cost Centers,447216,5.86
106361370,Contracted Registry Nursing,3883,0.12
106391010,Education Cost Centers,182998,3.34
106196404,General Services Cost Centers,242246,2.76
106400548,Technician & Specialist,115881,3.89
106560529,Clerical & Other Administrative,260053,3.23
106554011,Environmental & Food Services,0,0.0
106430837,Technician & Specialist,550545,6.91
106190687,Contracted Registry Nursing,23673,0.25
106301379,Other,6743,0.16
106560473,Management & Supervision,266857,3.46
106410806,Aides & Orderlies,71890,2.91
106190636,Environmental & Food Services,283171,1.77
106094002,Technician & Specialist,0,0.0
106301188,Daily Cost Centers,424936,6.53
106190883,Registered Nurse,670131,12.68
106304113,General Services Cost Centers,2055,0.15
106370730,Aides & Orderlies,40282,0.47
106301283,Licensed Vocational Nurse,43224,1.3
106154101,Technician & Specialist,110475,4.78
106190587,Registered Nurse,235570,4.39
106500967,Ambulatory Cost Centers,206372,1.72
106440755,General Services Cost Centers,342044,4.24
106361318,Ambulatory Cost Centers,267544,2.91
106074039,Education Cost Centers,0,0.0
106400524,Ambulatory Cost Centers,65134,2.03
106301342,Other,208464,1.42
106010776,Ancillary Cost Centers,889675,9.99
106331194,Fiscal Services Cost Centers,54408,0.63
106230949,Education Cost Centers,0,0.0
106150706,Ancillary Cost Centers,246745,5.25
106010739,Environmental & Food Services,309490,1.88
106331152,Technician & Specialist,400706,5.02
106400466,Management & Supervision,42457,3.98
106361339,Registered Nurse,1039184,11.6
106514030,Aides & Orderlies,1472,0.62
106430763,Licensed Vocational Nurse,62751,0.55
106190317,Fiscal Services Cost Centers,15479,0.61
106540798,Ambulatory Cost Centers,138867,1.78
106013619,Daily Cost Centers,77596,10.51
106190163,Environmental & Food Services,36077,1.05
106410806,Education Cost Centers,0,0.0
106331326,Environmental & Food Services,69843,2.61
106100005,Fiscal Services Cost Centers,67331,1.09
106190525,Fiscal Services Cost Centers,142373,0.92
106190500,Ambulatory Cost Centers,84489,3.8
106382715,Daily Cost Centers,115037,3.66
106124004,Contracted Registry Nursing,0,0.0
106341006,Environmental & Food Services,802698,3.28
106454012,Other,1230,0.04
106010937,Contracted Other,198206,2.24
106094002,Contracted Registry Nursing,0,0.0
106430883,Education Cost Centers,232381,1.11
106331293,Daily Cost Centers,576451,11.28
106190958,Education Cost Centers,0,0.0
106301342,Ambulatory Cost Centers,280120,1.9
106010735,Clerical & Other Administrative,109729,2.4
106454012,General Services Cost Centers,52743,2.16
106380857,Clerical & Other Administrative,0,0.0
106491338,Education Cost Centers,0,0.0
106381154,Management & Supervision,1178719,4.26
106491267,Clerical & Other Administrative,0,0.0
106361266,Management & Supervision,41029,1.38
106141338,Contracted Registry Nursing,21077,0.78
106190470,Education Cost Centers,0,0.0
106190521,Fiscal Services Cost Centers,70810,1.06
106504038,Aides & Orderlies,10760,1.35
106310791,Ambulatory Cost Centers,139464,5.34
106301155,Management & Supervision,42240,1.05
106010846,Clerical & Other Administrative,718014,4.17
106141273,Contracted Registry Nursing,8459,1.2
106190522,Other,50978,0.75
106191227,Management & Supervision,691809,4.01
106301188,Other,0,0.0
106100797,General Services Cost Centers,62536,4.32
106370652,Aides & Orderlies,86706,2.18
106454012,Education Cost Centers,0,0.0
106300225,Administrative Services Cost Centers,215986,3.11
106470871,Aides & Orderlies,7113,0.89
106301262,Environmental & Food Services,325523,2.35
106104062,Other,964373,39.69
106210993,Environmental & Food Services,32474,1.69
106141273,Contracted Registry Nursing,7185,0.91
106344029,Education Cost Centers,0,0.0
106361105,Fiscal Services Cost Centers,53157,3.3
106154022,Ancillary Cost Centers,57665,2.93
106190470,Other,945192,7.05
106301188,Management & Supervision,72446,1.14
106300032,Management & Supervision,459196,5.48
106190568,Administrative Services Cost Centers,391769,3.58
106301132,Management & Supervision,0,0.0
106420493,Contracted Registry Nursing,92262,0.72
106190547,Licensed Vocational Nurse,37321,1.52
106390923,Clerical & Other Administrative,316123,6.45
106150782,Technician & Specialist,171496,7.31
106304426,Clerical & Other Administrative,0,0.0
106334457,General Services Cost Centers,14917,3.64
106500852,Ancillary Cost Centers,945545,6.8
106560838,Other,1423,0.24
106414018,Daily Cost Centers,9622,7.41
106500954,Licensed Vocational Nurse,7029,1.19
106560481,Clerical & Other Administrative,441999,5.07
106190812,Other,139534,1.55
106321016,Education Cost Centers,0,0.0
106434040,Daily Cost Centers,1345006,13.32
106500867,Ancillary Cost Centers,436446,2.85
106190380,General Services Cost Centers,281110,2.78
106361343,Contracted Registry Nursing,87733,0.86
106171395,Aides & Orderlies,7181,0.39
106434218,Ambulatory Cost Centers,0,0.0
106250956,Other,9205,0.21
106361370,Daily Cost Centers,250154,8.2
